,lat,long,altitude,datetime,timedelta,distance,velocity,acceleration,trajectory_id,labels,v_ave,v_med,v_max,a_ave,a_med,a_max,path number
2727,31.8412,117.251945,178.302227690289,2010-12-07 20:07:48,0 days 00:00:05,3.117712002815996,0.6235424005631992,0.08018029118311192,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2728,31.841172,117.251948,177.469179790026,2010-12-07 20:07:53,0 days 00:00:05,5.122219282393794,1.0244438564787588,-0.12234319208758464,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2729,31.841169,117.251894,174.233605643045,2010-12-07 20:07:58,0 days 00:00:05,2.063639480204178,0.4127278960408356,-0.010503054324946571,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2730,31.841164,117.251873,172.967473753281,2010-12-07 20:08:03,0 days 00:00:05,1.8010631220805138,0.36021262441610274,0.04918692554388008,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2731,31.841153,117.251887,172.239251968504,2010-12-07 20:08:08,0 days 00:00:05,3.0307362606775157,0.6061472521355031,0.06343134374358242,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2732,31.841131,117.251906,172.078966535433,2010-12-07 20:08:13,0 days 00:00:05,4.616519854267076,0.9233039708534152,-0.026127365305427162,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2733,31.841106,117.251945,171.616135170604,2010-12-07 20:08:18,0 days 00:00:05,3.963335721631397,0.7926671443262794,0.13229387355070013,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2734,31.841128,117.251978,173.366338582677,2010-12-07 20:08:23,0 days 00:00:05,7.2706825603989,1.45413651207978,-0.07963705614228438,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2735,31.84119,117.252003,174.486167979003,2010-12-07 20:08:28,0 days 00:00:05,5.27975615684179,1.0559512313683581,-0.07365917676486307,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2736,31.841229,117.252035,173.637309711286,2010-12-07 20:08:33,0 days 00:00:05,3.438276737720214,0.6876553475440428,-0.024628719972539615,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2737,31.841253,117.252058,173.285751312336,2010-12-07 20:08:38,0 days 00:00:05,2.8225587384067237,0.5645117476813447,-0.002067719660139478,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2738,31.841275,117.252043,173.086220472441,2010-12-07 20:08:43,0 days 00:00:05,2.7708657469032367,0.5541731493806473,0.23583573656198312,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2739,31.841288,117.252018,172.766624015748,2010-12-07 20:08:48,0 days 00:00:05,8.666759160952815,1.733351832190563,-0.04694997016440441,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2740,31.841321,117.251935,172.788001968504,2010-12-07 20:08:53,0 days 00:00:05,7.493009906842705,1.498601981368541,-0.20866181613323814,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2741,31.841345,117.251861,172.637742782152,2010-12-07 20:08:58,0 days 00:00:05,2.2764645035117517,0.45529290070235034,0.0422781448335397,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2742,31.841351,117.251838,172.410574146982,2010-12-07 20:09:03,0 days 00:00:05,3.3334181243502443,0.6666836248700488,-0.029580699615009132,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2743,31.841329,117.251862,172.222680446194,2010-12-07 20:09:08,0 days 00:00:05,2.593900633975016,0.5187801267950032,0.38231541373902256,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2744,31.841325,117.251889,170.824898293963,2010-12-07 20:09:13,0 days 00:00:05,12.15178597745058,2.430357195490116,-0.16284435884428866,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2745,31.841304,117.252015,171.174314304462,2010-12-07 20:09:18,0 days 00:00:05,8.080677006343363,1.6161354012686726,0.027267501331050558,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2746,31.841291,117.252099,171.159009186352,2010-12-07 20:09:23,0 days 00:00:05,8.762364539619627,1.7524729079239254,0.030905915002187357,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2747,31.841264,117.252186,171.053953412073,2010-12-07 20:09:28,0 days 00:00:05,9.535012414674311,1.9070024829348622,-0.023964525895312016,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2748,31.841203,117.252257,170.949124015748,2010-12-07 20:09:33,0 days 00:00:05,8.93589926729151,1.787179853458302,0.008511879857718086,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2749,31.841148,117.252326,170.982916666667,2010-12-07 20:09:38,0 days 00:00:05,9.148696263734463,1.8297392527468925,-0.048576155034604974,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2750,31.841082,117.252384,171.031827427822,2010-12-07 20:09:43,0 days 00:00:05,7.9342923878693385,1.5868584775738677,0.02302446225414263,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2751,31.841072,117.252467,171.121650262467,2010-12-07 20:09:48,0 days 00:00:05,8.509903944222904,1.7019807888445808,0.06306545212427354,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2752,31.841097,117.252552,171.153051181102,2010-12-07 20:09:53,0 days 00:00:05,10.086540247329742,2.0173080494659485,0.47194684794751024,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2753,31.841126,117.252451,171.386938976378,2010-12-07 20:09:58,0 days 00:00:05,21.885211446017497,4.3770422892035,-0.11169209950450716,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2754,31.841068,117.25223,175.606909448819,2010-12-07 20:10:03,0 days 00:00:05,19.09290895840482,3.818581791680964,-0.3994881930154331,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2755,31.841162,117.252061,175.739711286089,2010-12-07 20:10:08,0 days 00:00:05,9.105704133018993,1.8211408266037985,0.12298354870571604,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2756,31.841191,117.251971,176.379711286089,2010-12-07 20:10:13,0 days 00:00:05,12.180292850661894,2.4360585701323787,0.04030941252975175,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2757,31.841248,117.251861,169.866591207349,2010-12-07 20:10:18,0 days 00:00:05,13.188028163905686,2.6376056327811375,-0.3968931494793705,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2758,31.841161,117.251766,150.277982283465,2010-12-07 20:10:23,0 days 00:00:05,3.265699426921426,0.6531398853842851,0.05656629435324767,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2759,31.841156,117.251732,145.498973097113,2010-12-07 20:10:28,0 days 00:00:05,4.679856785752618,0.9359713571505235,0.06525695134623452,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2760,31.841129,117.251694,132.682880577428,2010-12-07 20:10:33,0 days 00:00:05,6.31128056940848,1.2622561138816961,-0.00479353454777427,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2761,31.841087,117.251649,123.746351706037,2010-12-07 20:10:38,0 days 00:00:05,6.191442205714123,1.2382884411428248,-0.07986076922422866,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2762,31.841051,117.251599,118.474520997375,2010-12-07 20:10:43,0 days 00:00:05,4.194922975108407,0.8389845950216814,0.14487470201117136,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2763,31.841021,117.251572,114.854616141732,2010-12-07 20:10:48,0 days 00:00:05,7.816790525387692,1.5633581050775383,-0.013711203246053927,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2764,31.840981,117.251504,109.849238845144,2010-12-07 20:10:53,0 days 00:00:05,7.474010444236343,1.4948020888472686,0.0622313032431844,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2765,31.840944,117.251438,96.5217421259842,2010-12-07 20:10:58,0 days 00:00:05,9.029793025315954,1.8059586050631906,-0.16765750093705156,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2766,31.840917,117.251348,86.6246916010499,2010-12-07 20:11:03,0 days 00:00:05,4.838355501889664,0.9676711003779328,0.04762335387173593,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2767,31.840932,117.2513,80.8475328083989,2010-12-07 20:11:08,0 days 00:00:05,6.028939348683062,1.2057878697366124,-0.0026194039812337698,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2768,31.84094,117.251237,74.0647933070866,2010-12-07 20:11:13,0 days 00:00:05,5.963454249152218,1.1926908498304436,0.0033677872892853957,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2769,31.840919,117.251179,74.8896587926509,2010-12-07 20:11:18,0 days 00:00:05,6.0476489313843524,1.2095297862768706,0.08927286953747564,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2770,31.840884,117.25113,75.4910367454068,2010-12-07 20:11:23,0 days 00:00:05,8.279470669821244,1.6558941339642488,-0.06271671650162385,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2771,31.840835,117.251064,74.2657283464567,2010-12-07 20:11:28,0 days 00:00:05,6.711552757280647,1.3423105514561295,-0.06628590455070241,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2772,31.840799,117.251007,76.2174770341207,2010-12-07 20:11:33,0 days 00:00:05,5.054405143513088,1.0108810287026175,0.09696984174805942,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2773,31.840783,117.250957,74.5136843832021,2010-12-07 20:11:38,0 days 00:00:05,7.478651187214574,1.4957302374429147,-0.014624185608513685,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2774,31.840784,117.250878,70.7103576115486,2010-12-07 20:11:43,0 days 00:00:05,7.113046547001732,1.4226093094003462,-0.04436455070864422,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2775,31.840788,117.250803,65.3034940944882,2010-12-07 20:11:48,0 days 00:00:05,6.003932779285625,1.2007865558571251,-0.007376970146239259,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2776,31.840827,117.250759,60.1294356955381,2010-12-07 20:11:53,0 days 00:00:05,5.819508525629645,1.1639017051259288,0.03428518423997247,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2777,31.840855,117.250707,60.985875984252,2010-12-07 20:11:58,0 days 00:00:05,6.676638131628955,1.3353276263257912,-0.051096601587319504,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2778,31.840871,117.250639,57.6872900262467,2010-12-07 20:12:03,0 days 00:00:05,5.399223091945968,1.0798446183891937,0.04207676552921269,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2779,31.840889,117.250586,57.3456135170604,2010-12-07 20:12:08,0 days 00:00:05,6.451142230176285,1.290228446035257,0.0003717917768586432,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2780,31.840909,117.250522,52.983654855643,2010-12-07 20:12:13,0 days 00:00:05,6.460437024597751,1.2920874049195503,-0.051120106631609284,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2781,31.840914,117.250454,50.4677723097113,2010-12-07 20:12:18,0 days 00:00:05,5.1824343588075195,1.036486871761504,0.0625380679675847,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2782,31.840931,117.250403,49.467906824147,2010-12-07 20:12:23,0 days 00:00:05,6.745886057997137,1.3491772115994274,-0.033910920154491375,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2783,31.840961,117.250341,51.5279855643045,2010-12-07 20:12:28,0 days 00:00:05,5.8981130541348525,1.1796226108269705,0.06434039381634156,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2784,31.840986,117.250286,50.4080085301837,2010-12-07 20:12:33,0 days 00:00:05,7.506622899543391,1.5013245799086783,-0.01645711495404938,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2785,31.841008,117.250211,52.255282152231,2010-12-07 20:12:38,0 days 00:00:05,7.095195025692157,1.4190390051384314,-0.09196714884275543,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2786,31.841033,117.250142,53.2608694225722,2010-12-07 20:12:43,0 days 00:00:05,4.796016304623271,0.9592032609246542,0.010998437721111665,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2787,31.84104,117.250092,55.3227296587926,2010-12-07 20:12:48,0 days 00:00:05,5.070977247651062,1.0141954495302126,0.059393156646028,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2788,31.841051,117.25004,56.1747572178478,2010-12-07 20:12:53,0 days 00:00:05,6.555806163801763,1.3111612327603526,-0.023477650506843785,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2789,31.841079,117.249979,56.6300754593176,2010-12-07 20:12:58,0 days 00:00:05,5.968864901130668,1.1937729802261337,-0.017002441518792155,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2790,31.841098,117.24992,57.9409908136483,2010-12-07 20:13:03,0 days 00:00:05,5.543803863160864,1.1087607726321729,0.03947524823849622,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2791,31.84113,117.249875,57.2347342519685,2010-12-07 20:13:08,0 days 00:00:05,6.53068506912327,1.306137013824654,0.019553499597983227,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2792,31.841152,117.249811,54.5917782152231,2010-12-07 20:13:13,0 days 00:00:05,7.0195225590728505,1.40390451181457,-0.02772175299772921,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2793,31.841188,117.24975,53.6998851706037,2010-12-07 20:13:18,0 days 00:00:05,6.32647873412962,1.265295746825924,-0.06868737736121049,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2794,31.841197,117.249684,53.440561023622,2010-12-07 20:13:23,0 days 00:00:05,4.609294300099358,0.9218588600198716,0.06372305330718153,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2795,31.841204,117.249636,50.7683694225722,2010-12-07 20:13:28,0 days 00:00:05,6.202370632778896,1.2404741265557793,-0.020383948141770736,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2796,31.841216,117.249572,49.9477657480315,2010-12-07 20:13:33,0 days 00:00:05,5.692771929234628,1.1385543858469256,-0.0030003401346530454,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2797,31.841251,117.249528,55.6271161417323,2010-12-07 20:13:38,0 days 00:00:05,5.617763425868302,1.1235526851736604,-0.023112061965476903,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2798,31.841285,117.249484,59.3629166666667,2010-12-07 20:13:43,0 days 00:00:05,5.039961876731379,1.0079923753462758,-0.006252176241060181,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2799,31.841315,117.249444,63.1506233595801,2010-12-07 20:13:48,0 days 00:00:05,4.8836574707048745,0.9767314941409749,-0.0008274517065781639,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2800,31.841338,117.2494,63.1597342519685,2010-12-07 20:13:53,0 days 00:00:05,4.862971178040421,0.9725942356080841,0.04512896334366538,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2801,31.841362,117.249357,67.5299835958005,2010-12-07 20:13:58,0 days 00:00:05,5.991195261632055,1.198239052326411,0.03226462010983973,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2802,31.841394,117.249306,70.050751312336,2010-12-07 20:14:03,0 days 00:00:05,6.797810764378048,1.3595621528756097,-0.035856237993840745,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2803,31.841411,117.249237,73.2609908136483,2010-12-07 20:14:08,0 days 00:00:05,5.90140481453203,1.180280962906406,-0.02469163646032535,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2804,31.841422,117.249176,73.6090026246719,2010-12-07 20:14:13,0 days 00:00:05,5.284113903023896,1.0568227806047792,-0.040984862563304206,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2805,31.841449,117.24913,76.3780807086614,2010-12-07 20:14:18,0 days 00:00:05,4.259492338941291,0.8518984677882582,0.005578533004919528,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2806,31.841449,117.249085,78.9231003937008,2010-12-07 20:14:23,0 days 00:00:05,4.398955664064279,0.8797911328128558,0.12793258737380908,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2807,31.84148,117.249056,81.2905971128609,2010-12-07 20:14:28,0 days 00:00:05,7.597270348409506,1.5194540696819012,-0.07958424781552927,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2808,31.841515,117.248987,80.2343044619423,2010-12-07 20:14:33,0 days 00:00:05,5.6076641530212745,1.121532830604255,-0.002108138376330837,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2809,31.841473,117.248954,82.5634711286089,2010-12-07 20:14:38,0 days 00:00:05,5.554960693613004,1.1109921387226007,-0.016557125411302255,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2810,31.841443,117.248907,85.4892979002625,2010-12-07 20:14:43,0 days 00:00:05,5.141032558330447,1.0282065116660895,0.016027734574918507,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2811,31.841423,117.248858,86.6933267716535,2010-12-07 20:14:48,0 days 00:00:05,5.54172592270341,1.108345184540682,0.023801081582186967,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2812,31.841397,117.248808,88.4993996062992,2010-12-07 20:14:53,0 days 00:00:05,6.136752962258084,1.2273505924516168,0.07131664203375791,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2813,31.841358,117.248762,90.0360433070866,2010-12-07 20:14:58,0 days 00:00:05,7.919669013102032,1.5839338026204064,-0.049707288457070134,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2814,31.841311,117.248699,89.9788976377953,2010-12-07 20:15:03,0 days 00:00:05,6.6769868016752785,1.3353973603350557,0.007506239235375167,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2815,31.841262,117.248658,91.5656135170604,2010-12-07 20:15:08,0 days 00:00:05,6.864642782559658,1.3729285565119316,-0.08249625785618472,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2816,31.841226,117.248599,93.306499343832,2010-12-07 20:15:13,0 days 00:00:05,4.8022363361550395,0.9604472672310079,0.09144199128875934,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2817,31.841206,117.248554,96.9704921259842,2010-12-07 20:15:18,0 days 00:00:05,7.088286118374023,1.4176572236748046,-0.04879554911695285,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2818,31.84116,117.248502,100.051817585302,2010-12-07 20:15:23,0 days 00:00:05,5.868397390450202,1.1736794780900404,0.0010337004850957232,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2819,31.841134,117.248448,101.527972440945,2010-12-07 20:15:28,0 days 00:00:05,5.894239902577595,1.178847980515519,-0.12057919322228512,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2820,31.841117,117.248389,102.559481627297,2010-12-07 20:15:33,0 days 00:00:05,2.879760072020467,0.5759520144040934,-0.055679542632277326,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2821,31.8411,117.248366,102.13812007874,2010-12-07 20:15:38,0 days 00:00:05,1.4877715062135337,0.29755430124270676,-0.008425317807755628,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2822,31.841089,117.248357,101.702851049869,2010-12-07 20:15:43,0 days 00:00:05,1.277138561019643,0.2554277122039286,0.11887558283880986,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2823,31.841078,117.248353,101.637778871391,2010-12-07 20:15:48,0 days 00:00:05,4.249028131989889,0.8498056263979779,0.157408157163545,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2824,31.841067,117.248396,101.80562664042,2010-12-07 20:15:53,0 days 00:00:05,8.184232061078514,1.636846412215703,-0.13381365370896472,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2825,31.841095,117.248476,102.801715879265,2010-12-07 20:15:58,0 days 00:00:05,4.8388907183543965,0.9677781436708793,-0.05494725798729836,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2826,31.841098,117.248527,103.980875984252,2010-12-07 20:16:03,0 days 00:00:05,3.465209268671938,0.6930418537343875,0.28786498888465273,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2827,31.841076,117.248553,105.408671259843,2010-12-07 20:16:08,0 days 00:00:05,10.661833990788256,2.1323667981576513,0.05010711438873132,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2828,31.841,117.248484,104.131824146982,2010-12-07 20:16:13,0 days 00:00:05,11.914511850506539,2.382902370101308,-0.19662287230915218,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2829,31.840915,117.248407,102.685387139108,2010-12-07 20:16:18,0 days 00:00:05,6.998940042777734,1.399788008555547,-0.15244650065482307,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2830,31.840854,117.248388,102.956807742782,2010-12-07 20:16:23,0 days 00:00:05,3.187777526407158,0.6375555052814316,0.11596050623181402,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2831,31.840833,117.248365,102.812611548556,2010-12-07 20:16:28,0 days 00:00:05,6.086790182202509,1.2173580364405017,0.08909493730479916,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2832,31.840844,117.248302,102.963861548556,2010-12-07 20:16:33,0 days 00:00:05,8.314163614822487,1.6628327229644975,-0.1026376785778833,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2833,31.840815,117.248221,102.904625984252,2010-12-07 20:16:38,0 days 00:00:05,5.748221650375404,1.149644330075081,-0.08358358934642438,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2834,31.840807,117.248161,103.024760498688,2010-12-07 20:16:43,0 days 00:00:05,3.658631916714795,0.731726383342959,0.09301551861282395,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2835,31.840793,117.248126,103.352650918635,2010-12-07 20:16:48,0 days 00:00:05,5.984019882035394,1.1968039764070788,0.037744172901212014,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
2836,31.84081,117.248066,103.057375328084,2010-12-07 20:16:53,0 days 00:00:05,6.927624204565695,1.3855248409131389,-0.13268413746617483,20101207170858,,1.2966502369162272,0.852191148557069,200.66297559792037,-0.03790676954498769,0.0,2.144371409303042,6
